l_mm,f1_Hz,k1_eff_v,k1_eff_l,angle1,X1(1),X1(2),X1(3),X1(4),X1(5),dw_le_1,dw1_1,dw2_1,f2_Hz,k2_eff_v,k2_eff_l,angle2,X2(1),X2(2),X2(3),X2(4),X2(5),dw_le_2,dw1_2,dw2_2,f3_Hz,k3_eff_v,k3_eff_l,angle3,X3(1),X3(2),X3(3),X3(4),X3(5),dw_le_3,dw1_3,dw2_3,f4_Hz,k4_eff_v,k4_eff_l,angle4,X4(1),X4(2),X4(3),X4(4),X4(5),dw_le_4,dw1_4,dw2_4,f5_Hz,k5_eff_v,k5_eff_l,angle5,X5(1),X5(2),X5(3),X5(4),X5(5),dw_le_5,dw1_5,dw2_5
2.69,6690.95559609967,2737.65816214845,239.692735256456,16.483229297577,-1.5211120587463,1.45670618720982,-0.938898336950386,-0.46290629479621,1.00878147042317,442.137028961245,425.94132368096,126.033965907573,14444.628506417,5048.03938717066,1797.79970855157,30.8276188084249,-0.785613648129962,-0.162034411275518,0.536608225859691,0.422056549399855,-0.509742853504299,526.778964947343,515.617948324153,-307.706954511672,58782.688674223,6493776.61185102,9626.29831308901,2.20490132352068,-0.799159111428682,-2.20164051890876,1.23641294501812,1.43829195806448,-1.39551543082832,2247.82710621253,3238.67565337063,124.694828486381,144558.905185171,139681.028899451,10290.6005518106,15.1857067449616,-21.3945240985519,152.208278797058,-85.4782080123097,-99.4349174919593,96.4776038308,292.577606295433,272.219478806448,-73.8874784587959,201516.58857895,1020800.41095196,17415.8186232843,7.44170426680346,-81.8440883060677,669.319338538789,-375.881115655747,-437.254226441346,424.249761512221,230.026754167894,210.670703337032,-27.5172908116036
2.7,6653.72881237737,2752.49836671922,236.739663610039,16.344984834262,-1.52662704536707,1.46706555662493,-0.949526915226722,-0.470187550406336,1.01943121877878,441.960019743304,425.756771240291,124.862935772558,14383.412259501,4998.46798678848,1805.90221193094,31.0090235533773,-0.786011874469245,-0.158106609035729,0.533221300310263,0.419647979859453,-0.506256282553035,526.232535201208,515.030043970691,-309.571678248134,58337.3192047739,6267005.04941445,9525.55499879063,2.23263569335032,-0.797305661183806,-2.19743085428131,1.23923318787249,1.43930671650683,-1.39664702628331,2223.28675729152,3182.2980139945,124.066911158193,143879.718718964,144549.864568468,10248.106743508,14.9098927865487,-21.5204286801224,153.076613537413,-86.3270029239415,-100.264450904228,97.2927073787157,293.383993396689,273.0240692042,-72.6965684125043,200606.159810477,1064170.56481726,17298.1432202187,7.2657426042982,-82.2752237991663,672.159057459237,-379.061671000802,-440.260972979922,427.212054004255,230.897668786281,211.516920082518,-26.9674099545553
2.71,6616.71134143373,2767.42088261527,233.839426074198,16.2083072129216,-1.53218872982615,1.47747720213574,-0.960215485181188,-0.477507150038505,1.03014128436554,441.784113975836,425.573380751277,123.707410668323,14322.9801527084,4950.11802421515,1814.10202929061,31.1895822928267,-0.786404464637056,-0.15422594917218,0.529868799041767,0.417260184143776,-0.502806896659111,525.695537067454,514.45240434682,-311.435617179729,57896.8383018571,6051092.15161142,9426.28591905364,2.26021989465327,-0.795461245840107,-2.19312285087274,1.24193235751048,1.44021372133246,-1.39767205900815,2199.24772553541,3127.77534369117,123.449396938972,143196.915260415,149536.138363208,10205.2449480106,14.6407106674342,-21.6412080054454,153.907721049223,-87.1556186492972,-101.070494790517,98.0850303440657,294.196353012406,273.834890710295,-71.5364556912834,199715.29192957,1109688.38856011,17182.9631927962,7.09323635378301,-82.7287639934612,675.215251808776,-382.364202339231,-443.410760195657,430.31309937504,231.753403912098,212.348692349611,-26.4239719685976
2.72,6579.90343789537,2782.4240234133,230.990815534397,16.0731806772197,-1.53779698389508,1.48794076726299,-0.970963766872602,-0.484864979713347,1.04091137338825,441.609318753005,425.3911593975,122.56717008707,14263.3172709552,4902.95236570909,1822.39627355088,31.36927688292,-0.786791416671654,-0.150391783593982,0.526550340511499,0.414892961298468,-0.49939425096061,525.167754658807,513.884791150307,-313.29851541652,57461.1807782309,5845359.44294012,9328.46265499864,2.28765849633801,-0.793625958574789,-2.1887198025294,1.24451285314945,1.44101544193874,-1.39859294803312,2175.69524257094,3075.01877867201,122.842090886906,142510.683085535,154639.206077735,10161.9758404469,14.378026614508,-21.7568546549348,154.701706811477,-87.963869248383,-101.852940770214,98.8544609251396,295.014451695074,274.651716757023,-70.4063112722618,198843.515415653,1157466.49780807,17070.1783121731,6.92414245112101,-83.2045869310893,678.486274656414,-385.789395481131,-446.70368394963,433.55303770501,232.594177402935,213.166216217044,-25.8870874304983
2.73,6543.30531409565,2797.50610548293,228.1926555215,15.9395893984777,-1.54345167761854,1.49845589693756,-0.981771480339936,-0.492260924446865,1.05174119233826,441.435640674079,425.210113845951,121.441995707467,14204.4090173043,4856.9351678161,1830.78206439287,31.5480896495039,-0.787172732092306,-0.146603469591651,0.523265543102947,0.412546109437739,-0.496017901966689,524.648977618786,513.326972315685,-315.160119045317,57030.2823155249,5649180.9455619,9232.05751498199,2.31495593552063,-0.791799887909286,-2.18422492100458,1.24697703718336,1.44171430130828,-1.39941206731276,2152.61512931438,3023.94506905993,122.244803203838,141821.218217164,159858.357911224,10118.2679749895,14.1217043014801,-21.8673722447511,155.458758464089,-88.7516208470836,-102.61173800646,99.600943324117,295.838044048324,275.474308567813,-69.3053109679647,197990.357055345,1207623.16842416,16959.6924744638,6.75841896083064,-83.7025584794916,681.970435658581,-389.337867692243,-450.139782173262,436.93195148246,233.42022296478,213.969703736185,-25.3568647195092
2.74,6506.91714047684,2812.66544906604,225.443799470978,15.807517488307,-1.54915267944069,1.50902223768472,-0.992638345789277,-0.499694868373903,1.06263044817829,441.263085851486,425.030250255633,120.331671425256,14146.2411062268,4812.0318281172,1839.25652838453,31.7260033893046,-0.787548415749061,-0.142860369971329,0.520014025369393,0.410219425908501,-0.492677407768931,524.139000969227,512.778721836534,-317.020176181994,56604.0794603609,5461978.35327059,9137.04350962195,2.34211652247784,-0.789983117843316,-2.17964133749572,1.24932723516848,1.44231267642841,-1.40013174611972,2129.99376620745,2974.47614114997,121.657349069213,141128.723507201,165192.827486073,10074.0971130979,13.8716053912034,-21.9727750433675,156.179142391461,-89.5187904534304,-103.346891522867,100.324476133896,296.666873785828,276.302416187863,-68.2326370035211,197155.340758375,1260282.59502455,16851.4135933855,6.59602489315817,-84.2225323916383,685.666000697575,-393.010168308117,-453.719035141038,440.449865900701,234.231789088704,214.759381910805,-24.8334092125903
2.75,6470.73904601914,2827.90037930457,222.743129995186,15.6769490108426,-1.55489985633282,1.51963943779839,-1.00356408376903,-0.507166694863222,1.07357884851549,441.091659919057,424.851574286334,119.235983381723,14088.7995571126,4768.20893787799,1847.81679924675,31.9030013717354,-0.787918475672469,-0.139161853167238,0.516795406241585,0.407912707428333,-0.489372328218018,523.6376249641,512.239819595207,-318.878437037097,56182.5096197501,5283216.71677122,9043.39432796985,2.3691444454263,-0.788175727985711,-2.17497210415724,1.25156573582781,1.44281289871337,-1.40075426944174,2107.81806525287,2926.53870003245,121.079548481851,140433.407707252,170641.800840608,10029.445578369,13.627590050759,-22.0730875342309,156.863199916629,-90.2653444854312,-104.058460216831,101.025110428553,297.500674822684,277.135779549297,-67.1874795026307,196337.988386079,1315575.16084182,16745.2534975391,6.43692003145401,-84.7643504191665,689.571191931647,-396.806779537986,-457.441365982782,444.106749385901,235.029137952253,215.53549163921,-24.3168225285168
2.76,6434.771118768,2843.20922727351,220.089558166476,15.5478679943487,-1.56069307390142,1.53030714751097,-1.01454841535334,-0.514676286643706,1.08458610178198,440.921368040937,424.674091108104,118.154719988406,14032.0706877823,4725.43423678197,1856.46001801683,32.079067338947,-0.78828292293039,-0.135507293358904,0.513609305250776,0.40562575023707,-0.486102225115869,523.144654945801,511.710051195859,-320.734653962785,55765.5110559182,5112400.57933068,8951.08431474569,2.39604377509902,-0.786377793682424,-2.17022019561479,1.2536947910973,1.4432172544535,-1.40128187840557,2086.07544372856,2880.06386831188,120.511226107612,139735.484536784,176204.425313814,9984.30163970513,13.3895174377049,-22.1683439313355,157.511343163681,-90.9912970407623,-104.746554605523,101.702947592405,298.339172388231,277.974129559967,-66.1690378755091,195537.820583614,1373637.71936469,16641.1278307268,6.28106477075749,-85.3278424707779,693.684188199732,-400.728117437043,-461.306641406416,447.902514327773,235.812544296498,216.298286629505,-23.807201826014
2.77,6399.01340635252,2858.59033094207,217.482022814571,15.4202584425166,-1.56653219650531,1.54102501915184,-1.02559106230673,-0.522223525915032,1.0956519173969,440.752214920397,424.497805410618,117.087671950403,13976.0411082303,4683.67656940806,1865.18333333718,32.2541855064078,-0.788641771485149,-0.131896070568719,0.510455342719452,0.403358350224906,-0.482866662376613,522.659901207259,511.189207804321,-322.58858151138,55353.0228806477,4949070.50984716,8860.08844856893,2.42281846910543,-0.784589386141864,-2.16538851049357,1.25571661622524,1.4435279853036,-1.40171677073969,2064.75379946619,2834.98685715759,119.952211131763,139035.171756864,181879.81824224,9938.65892407278,13.157246156424,-22.2585876544838,158.124050644923,-91.6967079382966,-105.411334339945,102.358136921933,299.18208415026,278.817189206033,-65.176522104403,194754.357607425,1434613.88817157,16538.9559539181,6.12841996833845,-85.9128268083591,698.003125722221,-404.774533022142,-465.314672598751,451.837017981842,236.582294289466,217.048032298562,-23.3046391602368
2.78,6363.46591651275,2874.04203607332,214.919489837555,15.2941043454033,-1.572417087377,1.55179270729516,-1.03669174723386,-0.529808294446877,1.10677600591347,440.584204808706,424.322721412591,116.034632287926,13920.6977144134,4642.90584356665,1873.98390168686,32.4283405622471,-0.78899503805645,-0.128327570759284,0.507333139957565,0.401110303066391,-0.479665206193361,522.183178856948,510.677085991695,-324.439976481688,54944.9850491197,4792799.98707,8770.3823211434,2.4494723761201,-0.782810572557326,-2.1604798729335,1.25763338989866,1.44374728878395,-1.40206110124994,2043.84148758246,2791.2466663507,119.402337117326,138332.690257688,187667.075396939,9892.5158599242,12.9306346839539,-22.3438707716402,158.701862630306,-92.3816805624654,-106.053005523425,102.990873035876,300.029121340178,279.664674657949,-64.2091539238256,193987.120140858,1498654.35534817,16438.6608477688,5.9789468068119,-86.5191102752127,702.526099043954,-408.946313502704,-469.465216270453,455.91006351056,237.338684385455,217.785004664087,-22.8092209010876
2.79,6328.12861776113,2889.5626971689,212.400951522615,15.1693896896075,-1.57834760871131,1.56260986890796,-1.04785019375142,-0.53743047370238,1.11795807918731,440.417341514861,424.14884287209,114.995396353161,13866.0276821551,4603.09299033463,1882.85888762591,32.6015176660905,-0.789342741987959,-0.124801185922855,0.504242319449311,0.398881404348656,-0.476497425196135,521.7143076878,510.173487582666,-326.288597962552,54541.3383533541,4643192.59492256,8681.94211733643,2.47600923988095,-0.781041416226744,-2.15549703410843,1.25944725441212,1.4438773188104,-1.40231698232414,2023.32729856693,2748.78581039357,118.861441868052,137628.263167021,193565.2790993,9845.87515189823,12.7095417648469,-22.4242534153377,159.245376356019,-93.0463595429476,-106.67181787192,103.601393129733,300.879989869817,280.516296370675,-63.2661678932188,193235.630089503,1565917.19883331,16340.1690146535,5.83260667027808,-87.1464885468454,707.251162145993,-413.243683591036,-473.757975801278,460.121401120838,238.082020191083,218.509489240515,-22.321027216191
2.8,6293.00143992764,2905.15067825509,209.925425884222,15.0460984684717,-1.58432362179231,1.57347616347823,-1.05906612661142,-0.545089944917311,1.12919785049717,440.251628414508,423.976173095986,113.969761848243,13812.0184612108,4564.20992567183,1891.80546409839,32.7737024478546,-0.789684905116145,-0.121316314158712,0.501182505021796,0.396671449687044,-0.473362890592488,521.253112050544,509.678219509112,-328.134207379775,54142.0244151841,4499879.49365831,8594.74459612234,2.50243270306016,-0.779281976669364,-2.1504426737108,1.26116031584287,1.44392018621671,-1.40248648442948,2003.20043762872,2707.55006806429,118.32936729792,136922.114986434,199573.505960863,9798.74328724003,12.4938267751001,-22.4998031804568,159.755241127304,-93.6909283008225,-107.268061751949,104.189974109467,301.734391430635,281.37176016885,-62.3468123617393,192499.411350377,1636568.21901973,16243.4103795221,5.68936103375177,-87.7947463990024,712.176329671507,-417.666806860021,-478.192602448653,464.470729262136,238.812615346417,219.221779947077,-21.8401316201788
2.81,6258.08427485695,2920.80435373386,207.491956011412,14.9242146914597,-1.590344987081,1.58439125314558,-1.07033927185365,-0.552786589210078,1.1404950346936,440.087068459834,423.80471495042,112.957528838115,13758.6577694142,4526.22951362488,1900.82081271526,32.9448810057695,-0.790021551643713,-0.117872359746379,0.498153322011198,0.394480234840289,-0.470261176306068,520.799420730214,509.191093667603,-329.976568536288,53746.9856790076,4362517.1365687,8508.76707230358,2.52874631090852,-0.777532309740204,-2.14531940147052,1.26277464429402,1.44387795933329,-1.4025716366657,1983.45050522991,2667.48825313026,117.805959302868,136214.470761108,205690.834212642,9751.13007392704,12.283350055036,-22.5705945098182,160.232153370634,-94.3156064958772,-107.842065134816,104.756929642024,302.592024567319,282.230768308993,-61.4503503238166,191777.990548694,1710781.28499012,16148.3181889924,5.54917136581169,-88.4636579843118,717.299578217998,-422.215787129694,-482.768696595068,468.957695861615,239.53079042994,219.922178036747,-21.3666005905307
2.82,6223.3769770609,2936.52210913774,205.09960943017,14.8037223933318,-1.59641156431948,1.59535480281837,-1.08166935693126,-0.560520287668429,1.15184934832122,439.923664189119,423.634470870903,111.958499762848,13705.9335869116,4489.12553103648,1909.90212402619,33.1150399037557,-0.790352708017344,-0.114468733213582,0.495154397424239,0.392307555823485,-0.467191859110956,520.353066825861,508.711926780819,-331.815447647002,53356.1654041103,4230785.20488446,8423.9873990186,2.5549535148105,-0.775792467741327,-2.14012975862152,1.26429227412611,1.44375266454063,-1.40257442729386,1964.06747871244,2628.55200413536,117.291067639519,135505.555288309,211916.350580051,9703.04821038138,12.0779732119778,-22.636708074352,160.676851681493,-94.9206474016173,-108.394190497392,105.302607152059,303.452585718406,283.093020511291,-60.5760601687516,191070.897737361,1788738.69458253,16054.8289083253,5.41199904454222,-89.1529871126373,722.618847629497,-426.89066983693,-487.485808984012,473.581899547305,240.236871894596,220.610991053344,-20.9004932504512
2.83,6188.87936441563,2952.30234186561,202.747477478055,14.6846056428326,-1.60252321262541,1.60636648028531,-1.09305611083621,-0.568290921438593,1.16326050974061,439.761417736533,423.465442872667,110.972479447346,13653.834150541,4452.87263364502,1919.04659783478,33.2841661687044,-0.790678402808049,-0.111104851393963,0.492185360084661,0.390153209010783,-0.464154518751733,519.913887634179,508.240540263617,-333.65061337557,52969.507656782,4104384.7376283,8340.38395095768,2.58105767565489,-0.774062499530742,-2.13487621938031,1.26571520423583,1.44354628685824,-1.4024968043004,1945.04169495835,2590.69559145601,116.784545806839,134795.592368928,218249.156689832,9654.51288629907,11.8775593930498,-22.6982301536869,161.09011191713,-95.5063352407142,-108.924831705255,105.827384799738,304.315770217345,283.95821495437,-59.7232363247303,190377.667055046,1870631.548622,15962.8821160712,5.27780528635517,-89.8624875282657,728.132042254823,-431.691443375934,-492.343441927787,478.342890843368,240.931191041421,221.28853182334,-20.4418611171939
2.84,6154.59121887657,2968.14346187934,200.434674691823,14.5668485509768,-1.60867979058363,1.61742595631954,-1.10449926421769,-0.576098371810052,1.17472823924302,439.600330841989,423.297632561065,109.999275109081,13602.3479483166,4417.44632354688,1928.25144352249,33.4522472873519,-0.790998666595106,-0.10778013747815,0.489245840771656,0.388016991233133,-0.461148738056036,519.481724536428,507.776760093079,-335.481836868703,52586.957302157,3983036.43544758,8257.93560826786,2.607062067083,-0.772342450628554,-2.12956119240081,1.26704539834675,1.44326077053388,-1.40234067596187,1926.36383400961,2553.87573998019,116.286250932622,134084.804105466,224688.374988912,9605.54141395837,11.6819735291484,-22.7552520227815,161.472742374091,-96.0729825062545,-109.434410906182,106.331668466881,305.181273248551,284.826049227509,-58.8911898011597,189697.837338379,1956660.13943129,15872.4203962553,5.14655108745023,-90.5919031768952,733.837032103953,-436.618040365173,-497.341050438022,483.240173289577,241.614083037432,221.955117489105,-19.9907479147861
